timestamp,open,high,low,close,volume,symbol
2025-04-17 08:30:00+00:00,1599.75,1602.69,1598.53,1601.59,14564.095,ETH-USDT
2025-04-17 08:45:00+00:00,1601.59,1604.0,1594.1,1595.42,36479.836,ETH-USDT
2025-04-17 09:00:00+00:00,1595.42,1596.66,1591.56,1595.17,43316.238,ETH-USDT
2025-04-17 09:15:00+00:00,1595.17,1595.95,1592.1,1593.09,29516.255,ETH-USDT
2025-04-17 09:30:00+00:00,1593.09,1597.63,1592.4,1596.65,17259.322,ETH-USDT
2025-04-17 09:45:00+00:00,1596.65,1597.7,1593.8,1595.2,10453.224,ETH-USDT
2025-04-17 10:00:00+00:00,1595.19,1597.2,1589.61,1589.72,27102.248,ETH-USDT
2025-04-17 10:15:00+00:00,1589.72,1594.8,1588.53,1594.11,38082.167,ETH-USDT
2025-04-17 10:30:00+00:00,1594.11,1595.23,1591.33,1592.43,12053.103,ETH-USDT
2025-04-17 10:45:00+00:00,1592.42,1594.42,1591.14,1593.8,9320.853,ETH-USDT
2025-04-17 11:00:00+00:00,1593.82,1597.47,1588.72,1590.66,29554.695,ETH-USDT
2025-04-17 11:15:00+00:00,1590.66,1594.85,1590.28,1593.71,11918.143,ETH-USDT
2025-04-17 11:30:00+00:00,1593.71,1597.42,1590.8,1595.7,23405.659,ETH-USDT
2025-04-17 11:45:00+00:00,1595.71,1598.99,1593.04,1593.35,23791.792,ETH-USDT
2025-04-17 12:00:00+00:00,1593.36,1599.99,1593.14,1595.71,39969.501,ETH-USDT
2025-04-17 12:15:00+00:00,1595.71,1603.49,1595.07,1601.08,43040.073,ETH-USDT
2025-04-17 12:30:00+00:00,1601.08,1601.87,1597.11,1599.01,20017.759,ETH-USDT
2025-04-17 12:45:00+00:00,1599.0,1602.0,1597.81,1601.61,15421.715,ETH-USDT
2025-04-17 13:00:00+00:00,1601.61,1601.87,1593.45,1593.61,33784.559,ETH-USDT
2025-04-17 13:15:00+00:00,1593.62,1597.18,1591.54,1596.3,24442.911,ETH-USDT
2025-04-17 13:30:00+00:00,1596.3,1597.86,1589.12,1595.18,61023.065,ETH-USDT
2025-04-17 13:45:00+00:00,1595.17,1597.8,1591.13,1593.93,35635.093,ETH-USDT
2025-04-17 14:00:00+00:00,1593.93,1594.77,1582.29,1585.6,87840.509,ETH-USDT
2025-04-17 14:15:00+00:00,1585.65,1586.67,1575.01,1576.67,92231.94,ETH-USDT
2025-04-17 14:30:00+00:00,1576.67,1578.7,1562.26,1574.56,162161.604,ETH-USDT
2025-04-17 14:45:00+00:00,1574.56,1574.67,1569.5,1569.62,48005.005,ETH-USDT
2025-04-17 15:00:00+00:00,1569.62,1588.0,1569.61,1584.63,114446.724,ETH-USDT
2025-04-17 15:15:00+00:00,1584.64,1587.08,1577.76,1578.95,59933.06,ETH-USDT
2025-04-17 15:30:00+00:00,1578.96,1587.54,1578.83,1582.85,39763.594,ETH-USDT
2025-04-17 15:45:00+00:00,1582.86,1587.08,1581.5,1583.1,21973.571,ETH-USDT
2025-04-17 16:00:00+00:00,1583.09,1592.21,1577.53,1588.62,110967.189,ETH-USDT
2025-04-17 16:15:00+00:00,1588.62,1611.6,1587.64,1605.04,189367.299,ETH-USDT
2025-04-17 16:30:00+00:00,1605.04,1617.7,1600.23,1600.5,163675.025,ETH-USDT
2025-04-17 16:45:00+00:00,1600.49,1607.99,1598.41,1605.47,64073.401,ETH-USDT
2025-04-17 17:00:00+00:00,1605.48,1612.8,1600.5,1607.21,56777.194,ETH-USDT
2025-04-17 17:15:00+00:00,1607.22,1609.7,1601.25,1604.66,38987.506,ETH-USDT
2025-04-17 17:30:00+00:00,1604.66,1611.23,1604.66,1610.45,33908.593,ETH-USDT
2025-04-17 17:45:00+00:00,1610.44,1616.4,1609.65,1609.98,61253.598,ETH-USDT
2025-04-17 18:00:00+00:00,1610.03,1615.08,1607.27,1610.63,40756.46,ETH-USDT
2025-04-17 18:15:00+00:00,1610.63,1615.83,1608.8,1609.05,27379.366,ETH-USDT
2025-04-17 18:30:00+00:00,1609.09,1612.0,1609.08,1611.4,12427.625,ETH-USDT
2025-04-17 18:45:00+00:00,1611.41,1613.58,1600.64,1600.8,65152.393,ETH-USDT
2025-04-17 19:00:00+00:00,1600.81,1603.99,1595.01,1596.17,49313.143,ETH-USDT
2025-04-17 19:15:00+00:00,1596.17,1597.6,1576.43,1582.5,135690.679,ETH-USDT
2025-04-17 19:30:00+00:00,1582.5,1585.79,1577.6,1583.16,46976.843,ETH-USDT
2025-04-17 19:45:00+00:00,1583.15,1583.64,1579.0,1581.26,41474.909,ETH-USDT
2025-04-17 20:00:00+00:00,1581.2,1588.49,1581.2,1587.61,42589.164,ETH-USDT
2025-04-17 20:15:00+00:00,1587.61,1588.86,1583.1,1588.06,16589.649,ETH-USDT
2025-04-17 20:30:00+00:00,1588.03,1590.77,1580.24,1585.09,29045.973,ETH-USDT
2025-04-17 20:45:00+00:00,1585.08,1588.48,1582.23,1584.62,33137.247,ETH-USDT
2025-04-17 21:00:00+00:00,1584.62,1586.84,1582.73,1586.09,12979.143,ETH-USDT
2025-04-17 21:15:00+00:00,1586.09,1590.6,1584.07,1585.1,15752.524,ETH-USDT
2025-04-17 21:30:00+00:00,1585.1,1588.12,1585.0,1585.56,7637.54,ETH-USDT
2025-04-17 21:45:00+00:00,1585.56,1591.84,1585.11,1587.51,15034.785,ETH-USDT
2025-04-17 22:00:00+00:00,1587.51,1591.83,1586.79,1591.0,12252.153,ETH-USDT
2025-04-17 22:15:00+00:00,1591.0,1591.74,1587.42,1589.27,9314.643,ETH-USDT
2025-04-17 22:30:00+00:00,1589.27,1590.91,1585.11,1586.04,10799.069,ETH-USDT
2025-04-17 22:45:00+00:00,1586.04,1586.04,1578.57,1579.28,24186.958,ETH-USDT
2025-04-17 23:00:00+00:00,1579.29,1586.03,1579.28,1586.03,17535.082,ETH-USDT
2025-04-17 23:15:00+00:00,1586.02,1588.66,1584.1,1587.91,11756.527,ETH-USDT
2025-04-17 23:30:00+00:00,1587.91,1588.66,1583.51,1583.73,13094.601,ETH-USDT
2025-04-17 23:45:00+00:00,1583.72,1583.93,1581.58,1583.71,10204.371,ETH-USDT
2025-04-18 00:00:00+00:00,1583.72,1585.36,1579.84,1581.48,17368.082,ETH-USDT
2025-04-18 00:15:00+00:00,1581.49,1584.08,1577.52,1583.1,24426.018,ETH-USDT
2025-04-18 00:30:00+00:00,1583.1,1584.09,1580.61,1581.48,12259.813,ETH-USDT
2025-04-18 00:45:00+00:00,1581.47,1583.45,1577.1,1579.86,13452.183,ETH-USDT
2025-04-18 01:00:00+00:00,1579.86,1586.96,1578.0,1586.75,25027.945,ETH-USDT
2025-04-18 01:15:00+00:00,1586.75,1589.62,1585.19,1588.12,27668.421,ETH-USDT
2025-04-18 01:30:00+00:00,1588.12,1588.13,1582.0,1582.74,13849.043,ETH-USDT
2025-04-18 01:45:00+00:00,1582.74,1585.37,1581.35,1583.15,11888.518,ETH-USDT
2025-04-18 02:00:00+00:00,1583.16,1584.65,1578.88,1580.35,18521.032,ETH-USDT
2025-04-18 02:15:00+00:00,1580.36,1585.17,1579.95,1584.94,20740.254,ETH-USDT
2025-04-18 02:30:00+00:00,1584.94,1585.8,1583.1,1585.48,8692.025,ETH-USDT
2025-04-18 02:45:00+00:00,1585.48,1587.83,1583.4,1584.62,14117.792,ETH-USDT
2025-04-18 03:00:00+00:00,1584.62,1585.12,1580.73,1581.89,14863.92,ETH-USDT
2025-04-18 03:15:00+00:00,1581.89,1584.14,1579.34,1579.77,14822.813,ETH-USDT
2025-04-18 03:30:00+00:00,1579.77,1583.5,1579.08,1583.25,11139.429,ETH-USDT
2025-04-18 03:45:00+00:00,1583.25,1585.57,1581.88,1584.19,11561.64,ETH-USDT
2025-04-18 04:00:00+00:00,1584.18,1585.29,1579.6,1579.61,13101.71,ETH-USDT
2025-04-18 04:15:00+00:00,1579.61,1583.81,1578.56,1583.55,12577.417,ETH-USDT
2025-04-18 04:30:00+00:00,1583.55,1584.0,1580.2,1580.95,8884.644,ETH-USDT
2025-04-18 04:45:00+00:00,1580.95,1583.27,1580.01,1581.0,7784.417,ETH-USDT
2025-04-18 05:00:00+00:00,1581.0,1581.01,1577.4,1579.36,20529.775,ETH-USDT
2025-04-18 05:15:00+00:00,1579.4,1580.41,1573.28,1574.63,40521.701,ETH-USDT
2025-04-18 05:30:00+00:00,1574.63,1578.81,1573.59,1578.29,21527.309,ETH-USDT
2025-04-18 05:45:00+00:00,1578.3,1581.59,1577.27,1581.4,17974.658,ETH-USDT
2025-04-18 06:00:00+00:00,1581.4,1582.0,1578.06,1581.0,15976.524,ETH-USDT
2025-04-18 06:15:00+00:00,1580.99,1581.28,1577.29,1579.0,12830.285,ETH-USDT
2025-04-18 06:30:00+00:00,1579.0,1580.24,1575.81,1578.22,11517.168,ETH-USDT
2025-04-18 06:45:00+00:00,1578.22,1581.5,1577.69,1581.24,10786.192,ETH-USDT
2025-04-18 07:00:00+00:00,1581.23,1581.54,1578.63,1580.02,9963.797,ETH-USDT
2025-04-18 07:15:00+00:00,1580.01,1583.33,1576.8,1581.99,31041.924,ETH-USDT
2025-04-18 07:30:00+00:00,1582.0,1584.48,1580.8,1584.48,17314.213,ETH-USDT
2025-04-18 07:45:00+00:00,1584.47,1585.57,1582.5,1584.18,16579.264,ETH-USDT
2025-04-18 08:00:00+00:00,1584.18,1587.45,1583.53,1587.1,21185.487,ETH-USDT
2025-04-18 08:15:00+00:00,1587.11,1589.0,1585.81,1589.0,20555.608,ETH-USDT
2025-04-18 08:30:00+00:00,1589.0,1592.96,1586.5,1591.12,40553.336,ETH-USDT
2025-04-18 08:45:00+00:00,1591.11,1591.6,1584.36,1586.75,29152.008,ETH-USDT
2025-04-18 09:00:00+00:00,1586.76,1586.76,1583.85,1585.5,17790.675,ETH-USDT
2025-04-18 09:15:00+00:00,1585.5,1588.23,1584.18,1587.47,14782.431,ETH-USDT
2025-04-18 09:30:00+00:00,1587.47,1591.34,1586.14,1590.45,16132.945,ETH-USDT
2025-04-18 09:45:00+00:00,1590.45,1591.92,1586.56,1588.4,15135.05,ETH-USDT
2025-04-18 10:00:00+00:00,1588.39,1589.71,1586.8,1588.31,9762.608,ETH-USDT
2025-04-18 10:15:00+00:00,1588.3,1590.0,1587.0,1587.37,7925.959,ETH-USDT
2025-04-18 10:30:00+00:00,1587.37,1587.94,1584.0,1585.07,18851.554,ETH-USDT
2025-04-18 10:45:00+00:00,1585.08,1586.4,1583.02,1584.3,13944.297,ETH-USDT
2025-04-18 11:00:00+00:00,1584.3,1588.0,1582.06,1588.0,24087.851,ETH-USDT
2025-04-18 11:15:00+00:00,1587.99,1588.98,1585.02,1586.61,12496.114,ETH-USDT
2025-04-18 11:30:00+00:00,1586.61,1589.41,1585.97,1589.09,11671.957,ETH-USDT
2025-04-18 11:45:00+00:00,1589.08,1591.49,1588.08,1590.69,17543.242,ETH-USDT
2025-04-18 12:00:00+00:00,1590.69,1592.58,1588.23,1589.0,20536.622,ETH-USDT
2025-04-18 12:15:00+00:00,1589.0,1591.5,1587.15,1591.09,16914.083,ETH-USDT
2025-04-18 12:30:00+00:00,1591.09,1597.62,1591.09,1595.14,49864.888,ETH-USDT
2025-04-18 12:45:00+00:00,1595.13,1596.37,1592.45,1593.3,14908.619,ETH-USDT
2025-04-18 13:00:00+00:00,1593.3,1593.31,1587.25,1589.3,26836.167,ETH-USDT
2025-04-18 13:15:00+00:00,1589.3,1591.25,1587.78,1590.12,12622.947,ETH-USDT
2025-04-18 13:30:00+00:00,1590.12,1592.82,1588.64,1589.56,16717.725,ETH-USDT
2025-04-18 13:45:00+00:00,1589.55,1593.89,1588.86,1592.93,15626.756,ETH-USDT
2025-04-18 14:00:00+00:00,1592.93,1596.75,1588.72,1589.02,40469.761,ETH-USDT
2025-04-18 14:15:00+00:00,1589.01,1589.4,1587.3,1588.99,18624.112,ETH-USDT
2025-04-18 14:30:00+00:00,1588.99,1591.18,1586.11,1591.1,20721.461,ETH-USDT
2025-04-18 14:45:00+00:00,1591.09,1591.12,1587.32,1589.08,13027.904,ETH-USDT
2025-04-18 15:00:00+00:00,1589.08,1589.92,1578.4,1583.11,60062.624,ETH-USDT
2025-04-18 15:15:00+00:00,1583.12,1587.0,1580.22,1581.31,33380.475,ETH-USDT
2025-04-18 15:30:00+00:00,1581.32,1583.22,1579.41,1580.32,24364.112,ETH-USDT
2025-04-18 15:45:00+00:00,1580.32,1583.49,1579.75,1582.94,22134.56,ETH-USDT
2025-04-18 16:00:00+00:00,1582.95,1586.03,1581.62,1585.41,22614.257,ETH-USDT
2025-04-18 16:15:00+00:00,1585.41,1587.7,1583.82,1584.33,22706.06,ETH-USDT
2025-04-18 16:30:00+00:00,1584.33,1586.36,1584.33,1585.92,10994.51,ETH-USDT
2025-04-18 16:45:00+00:00,1585.93,1587.9,1584.31,1587.43,8119.264,ETH-USDT
2025-04-18 17:00:00+00:00,1587.43,1589.2,1585.13,1587.96,15659.178,ETH-USDT
2025-04-18 17:15:00+00:00,1587.96,1588.8,1585.56,1586.79,8740.285,ETH-USDT
2025-04-18 17:30:00+00:00,1586.79,1591.71,1586.47,1590.77,23483.42,ETH-USDT
2025-04-18 17:45:00+00:00,1590.78,1593.21,1590.29,1591.93,17857.47,ETH-USDT
2025-04-18 18:00:00+00:00,1591.92,1592.62,1589.52,1590.95,18762.029,ETH-USDT
2025-04-18 18:15:00+00:00,1590.96,1593.7,1590.6,1593.7,15422.938,ETH-USDT
2025-04-18 18:30:00+00:00,1593.69,1595.0,1591.57,1594.66,16692.203,ETH-USDT
2025-04-18 18:45:00+00:00,1594.65,1595.0,1592.07,1593.54,16700.545,ETH-USDT
2025-04-18 19:00:00+00:00,1593.54,1594.64,1591.18,1593.87,11380.641,ETH-USDT
2025-04-18 19:15:00+00:00,1593.86,1595.34,1592.0,1594.11,14238.043,ETH-USDT
2025-04-18 19:30:00+00:00,1594.1,1594.11,1590.64,1592.33,10370.726,ETH-USDT
2025-04-18 19:45:00+00:00,1592.33,1593.66,1590.62,1593.4,9634.806,ETH-USDT
2025-04-18 20:00:00+00:00,1593.4,1595.0,1590.9,1592.62,14572.659,ETH-USDT
2025-04-18 20:15:00+00:00,1592.63,1593.76,1590.53,1592.35,6800.714,ETH-USDT
2025-04-18 20:30:00+00:00,1592.36,1593.55,1591.19,1592.54,8947.776,ETH-USDT
2025-04-18 20:45:00+00:00,1592.54,1593.8,1591.6,1593.69,4059.385,ETH-USDT
2025-04-18 21:00:00+00:00,1593.7,1595.37,1592.77,1595.07,9897.626,ETH-USDT
2025-04-18 21:15:00+00:00,1595.06,1595.3,1594.41,1594.68,4734.088,ETH-USDT
2025-04-18 21:30:00+00:00,1594.68,1601.84,1594.21,1598.67,41258.902,ETH-USDT
2025-04-18 21:45:00+00:00,1598.68,1600.17,1595.2,1599.83,12099.866,ETH-USDT
2025-04-18 22:00:00+00:00,1599.83,1600.3,1594.09,1594.74,12739.274,ETH-USDT
2025-04-18 22:15:00+00:00,1594.75,1596.18,1593.25,1595.22,7276.233,ETH-USDT
2025-04-18 22:30:00+00:00,1595.22,1596.58,1594.8,1595.85,3658.495,ETH-USDT
2025-04-18 22:45:00+00:00,1595.86,1596.27,1592.06,1593.01,11514.145,ETH-USDT
2025-04-18 23:00:00+00:00,1593.0,1593.44,1588.03,1590.01,19604.477,ETH-USDT
2025-04-18 23:15:00+00:00,1590.01,1590.07,1587.03,1589.11,10378.433,ETH-USDT
2025-04-18 23:30:00+00:00,1589.11,1591.47,1588.89,1591.44,12775.316,ETH-USDT
2025-04-18 23:45:00+00:00,1591.43,1592.16,1588.2,1588.71,11598.443,ETH-USDT
2025-04-19 00:00:00+00:00,1588.71,1590.23,1587.1,1588.06,10810.926,ETH-USDT
2025-04-19 00:15:00+00:00,1588.05,1588.58,1585.13,1586.1,14360.071,ETH-USDT
2025-04-19 00:30:00+00:00,1586.1,1590.53,1586.1,1588.8,11651.889,ETH-USDT
2025-04-19 00:45:00+00:00,1588.8,1589.87,1586.14,1586.48,8937.623,ETH-USDT
2025-04-19 01:00:00+00:00,1586.49,1589.64,1585.84,1589.0,9103.085,ETH-USDT
2025-04-19 01:15:00+00:00,1588.99,1590.79,1588.14,1590.0,10571.302,ETH-USDT
2025-04-19 01:30:00+00:00,1590.0,1591.26,1588.0,1588.14,8201.817,ETH-USDT
2025-04-19 01:45:00+00:00,1588.14,1590.48,1586.72,1590.3,8584.059,ETH-USDT
2025-04-19 02:00:00+00:00,1590.3,1596.5,1587.81,1592.23,26941.022,ETH-USDT
2025-04-19 02:15:00+00:00,1592.23,1595.8,1591.5,1594.84,24212.586,ETH-USDT
2025-04-19 02:30:00+00:00,1594.84,1595.27,1591.18,1591.42,12897.122,ETH-USDT
2025-04-19 02:45:00+00:00,1591.41,1593.32,1591.41,1592.42,6367.587,ETH-USDT
2025-04-19 03:00:00+00:00,1592.43,1597.12,1592.3,1594.87,25419.29,ETH-USDT
2025-04-19 03:15:00+00:00,1594.88,1599.49,1594.87,1597.71,33018.345,ETH-USDT
2025-04-19 03:30:00+00:00,1597.71,1600.82,1596.3,1596.69,30076.059,ETH-USDT
2025-04-19 03:45:00+00:00,1596.69,1599.53,1596.68,1597.75,13664.753,ETH-USDT
2025-04-19 04:00:00+00:00,1597.76,1599.5,1596.8,1598.91,15542.607,ETH-USDT
2025-04-19 04:15:00+00:00,1598.92,1612.8,1598.64,1610.99,92165.633,ETH-USDT
2025-04-19 04:30:00+00:00,1610.98,1613.67,1605.0,1607.02,53759.035,ETH-USDT
2025-04-19 04:45:00+00:00,1607.02,1607.61,1602.36,1603.56,23589.101,ETH-USDT
2025-04-19 05:00:00+00:00,1603.57,1605.44,1601.65,1602.22,16815.812,ETH-USDT
2025-04-19 05:15:00+00:00,1602.21,1605.94,1601.12,1605.67,16893.164,ETH-USDT
2025-04-19 05:30:00+00:00,1605.68,1605.68,1602.6,1603.97,9018.627,ETH-USDT
2025-04-19 05:45:00+00:00,1603.97,1604.8,1602.1,1602.41,7873.083,ETH-USDT
2025-04-19 06:00:00+00:00,1602.4,1603.44,1599.01,1599.65,24372.44,ETH-USDT
2025-04-19 06:15:00+00:00,1599.65,1601.0,1599.48,1600.3,10840.417,ETH-USDT
2025-04-19 06:30:00+00:00,1600.3,1600.3,1595.48,1596.33,25764.25,ETH-USDT
2025-04-19 06:45:00+00:00,1596.32,1597.37,1595.62,1596.59,12210.666,ETH-USDT
2025-04-19 07:00:00+00:00,1596.58,1598.72,1596.58,1598.42,12303.106,ETH-USDT
2025-04-19 07:15:00+00:00,1598.42,1603.7,1598.05,1602.28,25326.949,ETH-USDT
2025-04-19 07:30:00+00:00,1602.29,1604.3,1600.99,1603.0,16394.451,ETH-USDT
2025-04-19 07:45:00+00:00,1603.0,1603.42,1600.38,1600.99,11082.707,ETH-USDT
2025-04-19 08:00:00+00:00,1600.99,1602.36,1599.13,1599.35,13901.167,ETH-USDT
2025-04-19 08:15:00+00:00,1599.35,1602.62,1598.5,1602.62,11261.678,ETH-USDT
2025-04-19 08:30:00+00:00,1602.61,1605.54,1599.92,1603.99,14494.334,ETH-USDT
2025-04-19 08:45:00+00:00,1604.0,1605.54,1601.84,1602.98,12499.634,ETH-USDT
2025-04-19 09:00:00+00:00,1602.98,1605.55,1601.8,1604.0,12407.311,ETH-USDT
2025-04-19 09:15:00+00:00,1604.0,1606.51,1603.0,1603.0,14351.097,ETH-USDT
2025-04-19 09:30:00+00:00,1603.0,1603.48,1600.02,1600.43,20680.072,ETH-USDT
2025-04-19 09:45:00+00:00,1600.43,1601.75,1597.07,1598.31,20091.788,ETH-USDT
2025-04-19 10:00:00+00:00,1598.31,1598.58,1596.35,1598.01,22436.627,ETH-USDT
2025-04-19 10:15:00+00:00,1598.0,1601.17,1596.72,1598.99,26847.274,ETH-USDT
2025-04-19 10:30:00+00:00,1598.98,1599.14,1593.52,1596.43,33749.558,ETH-USDT
2025-04-19 10:45:00+00:00,1596.42,1597.5,1595.25,1596.52,8883.185,ETH-USDT
2025-04-19 11:00:00+00:00,1596.52,1598.86,1596.33,1597.36,10978.193,ETH-USDT
2025-04-19 11:15:00+00:00,1597.36,1598.72,1595.54,1596.98,11320.704,ETH-USDT
2025-04-19 11:30:00+00:00,1596.98,1598.0,1595.02,1595.82,8539.333,ETH-USDT
2025-04-19 11:45:00+00:00,1595.82,1597.0,1594.7,1597.0,11638.387,ETH-USDT
2025-04-19 12:00:00+00:00,1597.0,1599.25,1596.95,1597.53,11898.039,ETH-USDT
2025-04-19 12:15:00+00:00,1597.53,1599.25,1595.2,1599.02,7930.248,ETH-USDT
2025-04-19 12:30:00+00:00,1599.01,1599.24,1596.83,1597.07,6392.507,ETH-USDT
2025-04-19 12:45:00+00:00,1597.07,1597.54,1595.09,1597.27,6911.953,ETH-USDT
2025-04-19 13:00:00+00:00,1597.27,1599.93,1595.11,1599.4,14800.875,ETH-USDT
2025-04-19 13:15:00+00:00,1599.41,1601.79,1597.33,1601.2,16605.894,ETH-USDT
2025-04-19 13:30:00+00:00,1601.19,1602.93,1599.44,1602.77,14693.7,ETH-USDT
2025-04-19 13:45:00+00:00,1602.78,1606.5,1601.6,1604.59,30119.978,ETH-USDT
2025-04-19 14:00:00+00:00,1604.59,1608.6,1603.11,1605.61,40547.055,ETH-USDT
2025-04-19 14:15:00+00:00,1605.6,1606.88,1603.76,1606.49,19537.844,ETH-USDT
2025-04-19 14:30:00+00:00,1606.49,1607.76,1604.46,1605.1,13311.609,ETH-USDT
2025-04-19 14:45:00+00:00,1605.09,1607.0,1604.13,1606.2,11456.363,ETH-USDT
2025-04-19 15:00:00+00:00,1606.2,1608.39,1604.0,1607.54,15626.037,ETH-USDT
2025-04-19 15:15:00+00:00,1607.54,1612.69,1605.5,1610.79,52522.892,ETH-USDT
2025-04-19 15:30:00+00:00,1610.8,1611.7,1603.46,1605.96,40722.921,ETH-USDT
2025-04-19 15:45:00+00:00,1605.96,1607.5,1603.17,1607.28,20135.874,ETH-USDT
2025-04-19 16:00:00+00:00,1607.28,1611.31,1607.05,1608.42,31686.886,ETH-USDT
2025-04-19 16:15:00+00:00,1608.41,1609.89,1605.52,1605.61,18060.117,ETH-USDT
2025-04-19 16:30:00+00:00,1605.6,1605.7,1601.78,1604.88,40748.133,ETH-USDT
2025-04-19 16:45:00+00:00,1604.88,1604.9,1598.1,1599.74,46369.475,ETH-USDT
2025-04-19 17:00:00+00:00,1599.74,1604.22,1599.1,1602.62,20135.927,ETH-USDT
2025-04-19 17:15:00+00:00,1602.62,1606.97,1602.62,1606.39,12499.97,ETH-USDT
2025-04-19 17:30:00+00:00,1606.4,1633.0,1606.33,1619.2,162115.154,ETH-USDT
2025-04-19 17:45:00+00:00,1619.2,1623.71,1614.25,1619.0,52542.294,ETH-USDT
2025-04-19 18:00:00+00:00,1619.0,1623.53,1617.0,1619.11,28477.601,ETH-USDT
2025-04-19 18:15:00+00:00,1619.1,1620.39,1615.61,1617.3,23837.377,ETH-USDT
2025-04-19 18:30:00+00:00,1617.29,1621.48,1617.29,1618.34,17232.494,ETH-USDT
2025-04-19 18:45:00+00:00,1618.34,1618.58,1614.5,1615.19,21429.142,ETH-USDT
2025-04-19 19:00:00+00:00,1615.19,1618.82,1613.2,1616.91,15025.567,ETH-USDT
2025-04-19 19:15:00+00:00,1616.91,1616.92,1613.55,1615.51,8606.17,ETH-USDT
2025-04-19 19:30:00+00:00,1615.51,1617.7,1615.11,1616.27,7732.167,ETH-USDT
2025-04-19 19:45:00+00:00,1616.27,1617.6,1613.74,1614.87,8629.718,ETH-USDT
2025-04-19 20:00:00+00:00,1614.87,1615.67,1611.95,1612.72,12879.799,ETH-USDT
2025-04-19 20:15:00+00:00,1612.72,1614.27,1610.8,1614.08,12331.432,ETH-USDT
2025-04-19 20:30:00+00:00,1614.09,1617.18,1613.6,1616.66,8287.235,ETH-USDT
2025-04-19 20:45:00+00:00,1616.66,1616.78,1614.0,1614.0,5532.14,ETH-USDT
2025-04-19 21:00:00+00:00,1614.0,1620.33,1614.0,1619.55,14574.68,ETH-USDT
2025-04-19 21:15:00+00:00,1619.54,1622.49,1617.61,1617.75,19552.962,ETH-USDT
